WORDCOUNT,LOCATION,ORGANIZATION,PERSON,MONEY,DATE,TIME,PERCENT,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,LIKES,COMMENTS,DT,JJ,NN,VBZ,VBN,TO,VB,CD,IN,JJS,VBG,NNS,NNP,VBD,PRP$,CC,WP,RB,PRP,VBP,RBR,RP,MD,WDT,WRB,JJR,EX,NNPS,world,blogs,disability,entertainment,magazine,technology,help,business,education,uk,rugby,election,health,science,Shares
70,0,1,2,0,2,0,0,0,0,1,0,0,0,0,2,0,6,3,13,4,3,3,2,5,7,0,3,4,9,0,3,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,0,2,4,0,2,0,0,0,0,0,0,1,0,0,15447,8283,12,4,19,4,6,0,0,6,18,0,1,4,17,6,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11507
66,0,3,2,0,2,0,0,0,0,1,0,0,0,0,2,0,3,6,10,2,4,2,2,4,8,0,2,4,10,3,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
109,0,3,4,0,2,0,0,0,0,0,1,0,0,0,17,9,12,9,9,7,4,6,4,6,14,0,3,6,21,2,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
66,0,1,2,0,2,0,0,0,0,0,0,0,0,1,4,25,6,4,7,3,3,2,1,6,7,0,4,1,15,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232
95,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,7,3,15,1,5,4,2,5,16,0,3,10,13,1,1,3,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,1,8,0,3,0,0,0,1,0,0,0,0,0,1,0,8,7,25,10,9,5,3,6,13,1,0,5,23,0,1,2,1,0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78,0,1,4,0,2,0,0,0,1,0,0,0,0,0,1,0,1,4,9,3,9,0,0,8,10,0,2,8,14,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
84,0,5,2,0,2,0,0,0,1,0,0,0,0,0,4700,5790,4,4,14,5,3,1,0,10,10,0,3,7,13,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2395
91,0,2,2,0,3,0,0,0,0,1,0,0,0,0,10,2,8,5,14,3,8,0,0,6,9,1,4,6,12,5,1,3,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
86,0,2,2,0,3,0,0,0,0,0,0,1,0,0,11,20,5,2,14,3,3,4,3,7,9,0,2,3,11,5,3,2,1,1,5,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
72,0,3,2,0,2,0,0,0,0,0,0,1,0,0,25,26,8,4,11,4,4,1,1,4,7,0,0,5,12,3,1,1,0,1,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95
63,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,8,2,13,3,2,1,1,4,11,0,0,2,13,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,0,2,2,0,2,0,0,1,0,0,0,0,0,0,49,76,5,4,9,2,3,2,1,4,8,0,2,5,10,3,1,1,1,4,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71
81,0,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,9,4,15,5,3,2,1,6,12,0,1,4,13,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,2,0,0,2,0,0,0,1,0,0,0,0,0,,,4,2,10,3,2,0,0,6,8,1,3,4,12,3,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,0,9,0,0,5,0,0,0,0,1,0,0,0,0,1,0,10,5,9,4,9,3,1,8,11,0,0,6,18,4,1,1,0,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
69,0,3,2,0,2,0,0,0,0,0,1,0,0,0,283,312,7,5,12,4,4,0,0,4,10,0,0,2,13,1,1,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1061
73,0,3,4,0,2,0,0,0,0,0,0,1,0,0,128,196,5,6,10,2,2,1,0,7,9,0,1,4,17,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,470
460,0,4,4,0,1,0,0,0,0,0,0,1,0,0,9,0,44,29,57,5,9,13,5,16,58,1,10,26,25,47,5,27,0,19,37,8,2,2,1,0,3,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
68,0,2,7,0,2,0,0,0,0,0,0,0,1,0,0,0,3,5,11,2,6,1,1,4,6,0,1,2,16,4,1,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,50,32,0,26,0,0,0,1,0,0,0,0,0,50,22,99,67,145,38,64,28,29,25,140,3,12,75,202,43,10,35,4,30,24,23,2,6,5,6,4,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120
73,0,5,1,0,3,0,0,0,0,0,0,1,0,0,0,0,7,6,9,3,4,3,2,4,7,0,2,4,13,3,1,0,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,5,2,0,3,0,0,1,0,0,0,0,0,0,0,0,6,9,12,5,4,2,3,6,10,1,4,9,15,2,1,0,0,0,1,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,3,7,3,4,0,0,6,7,1,1,4,14,2,1,1,2,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,4,12,0,2,0,0,1,0,0,0,0,0,0,0,0,30,7,41,5,21,5,3,11,33,1,3,19,36,12,1,4,1,4,4,9,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,2,2,0,3,0,0,0,0,1,0,0,0,0,93,73,5,4,13,4,3,1,3,5,10,0,1,4,12,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,223
86,0,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,5,5,7,5,5,3,1,5,11,1,2,5,15,3,1,2,0,2,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,0,8,32,0,3,0,0,1,0,0,0,0,0,0,27,15,105,46,144,26,45,27,25,13,103,3,20,66,79,62,12,26,4,26,42,21,1,2,5,3,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89
65,0,3,2,0,2,0,0,0,0,0,0,0,0,1,85,108,6,4,6,2,4,2,2,6,9,1,0,4,13,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,380
777,0,29,16,0,6,0,0,0,0,1,0,0,0,0,0,0,100,44,131,25,38,20,16,13,91,2,14,58,98,42,4,16,7,17,15,11,0,4,2,5,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,1,2,0,2,0,0,0,0,1,0,0,0,0,197,142,5,10,8,2,5,4,3,6,12,0,1,6,14,0,2,1,1,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,448
65,0,1,2,0,2,0,0,0,0,1,0,0,0,0,14,4,4,6,10,1,1,2,1,4,11,0,0,6,12,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
90,0,3,2,0,3,0,0,0,0,0,0,1,0,0,2,0,6,4,14,4,5,2,1,6,14,0,3,5,16,1,1,1,0,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
620,0,2,3,0,2,0,0,0,0,1,0,0,0,0,3,4,66,21,104,25,22,11,16,22,72,1,9,44,31,19,5,21,3,27,54,33,2,1,4,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
276,0,17,3,0,7,0,0,0,0,0,1,0,0,0,3,0,28,18,31,5,10,9,7,11,42,2,5,21,54,7,0,7,0,6,0,6,1,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
90,0,1,2,0,3,0,0,0,0,0,1,0,0,0,96,50,6,6,10,4,3,3,5,7,13,0,2,7,14,0,2,1,0,1,3,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140
65,0,2,4,0,2,0,0,0,0,1,0,0,0,0,135,105,3,4,5,5,4,3,2,8,6,0,0,5,12,1,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,326
1497,0,31,19,0,6,0,0,0,0,1,0,0,0,0,75,14,126,89,215,44,39,38,62,23,172,2,28,135,176,34,19,37,10,72,56,51,5,2,29,4,14,11,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91
71,0,3,2,0,1,0,0,0,1,0,0,0,0,0,104,33,5,5,10,5,4,2,1,7,9,0,1,3,11,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121
279,0,8,3,0,3,0,0,0,1,0,0,0,0,0,47,95,33,12,60,9,11,9,7,6,40,1,10,14,27,14,1,10,0,4,2,4,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74
1176,0,11,6,0,22,0,0,0,1,0,0,0,0,0,19,6,115,73,219,35,36,28,20,46,150,7,20,121,76,30,10,47,3,39,36,38,0,4,3,9,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57
812,0,15,2,0,9,0,0,1,0,0,0,0,0,0,13,10,90,44,147,37,21,19,25,17,110,4,18,58,66,34,5,30,0,33,24,7,0,3,7,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33
62,0,0,2,0,2,0,0,0,0,0,1,0,0,0,22,4,3,6,13,6,3,1,0,5,5,0,1,3,7,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27
71,0,2,2,0,8,1,0,0,1,0,0,0,0,0,7,0,6,4,11,3,2,1,1,6,10,0,2,7,13,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
92,0,2,2,0,3,0,0,0,1,0,0,0,0,0,248,43,6,6,9,4,5,3,2,5,15,0,2,11,14,1,1,3,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111
80,0,3,2,0,6,0,0,0,0,1,0,0,0,0,308,61,5,3,10,4,3,1,1,7,13,0,2,8,17,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167
96,0,2,2,0,3,0,0,0,0,1,0,0,0,0,1,5,9,6,11,5,6,1,1,5,16,1,1,10,15,2,1,1,0,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
87,0,2,4,0,3,0,0,0,0,0,1,0,0,0,103,98,7,6,11,6,2,3,0,5,12,0,1,1,23,2,2,2,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110
93,0,3,2,0,4,0,0,0,0,1,0,0,0,0,0,8,6,5,18,4,2,0,1,7,17,0,1,6,11,5,2,1,0,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,6,4,8,8,2,4,7,4,8,1,2,5,16,0,1,4,0,4,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,3,1,0,0,1,0,0,0,0,0,0,6,7,7,9,15,4,3,5,4,5,7,0,2,10,9,1,2,3,0,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
86,0,0,2,0,2,0,0,0,0,0,0,0,0,1,113,150,4,3,12,2,4,1,1,6,14,0,2,15,10,5,2,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173
49,0,4,0,0,2,0,0,1,0,0,0,0,0,0,8,4,0,3,7,2,3,1,1,4,6,0,1,7,8,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18
128,0,0,5,0,2,0,0,0,1,0,0,0,0,0,91,138,11,7,21,5,7,5,2,5,12,2,3,9,24,4,2,1,0,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52
92,0,2,2,0,3,0,0,0,1,0,0,0,0,0,2509,339,4,4,13,4,3,3,4,5,11,1,0,8,13,2,1,1,1,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,67
120,0,1,2,0,4,0,0,0,1,0,0,0,0,0,0,0,7,5,18,7,4,4,5,4,16,0,2,12,18,1,2,2,1,3,2,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,3,2,0,2,0,0,0,0,1,0,0,0,0,13,0,6,5,10,3,3,0,0,4,10,0,2,2,15,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
92,0,3,0,0,2,0,0,0,0,0,0,0,0,1,807,111,10,5,17,5,5,1,2,4,11,0,3,7,10,3,2,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,336
89,0,2,0,0,2,0,0,0,0,0,1,0,0,0,88,135,6,4,11,3,3,3,4,4,13,0,1,5,12,4,1,3,0,1,4,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122
70,0,0,0,0,3,0,0,0,0,0,1,0,0,0,56,36,4,5,8,2,6,0,0,5,13,1,0,5,9,1,2,0,2,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94
61,0,0,2,0,2,0,0,1,0,0,0,0,0,0,78,75,3,5,11,2,3,0,0,6,10,0,1,5,9,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119
70,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,5,6,11,6,2,3,2,5,6,0,1,3,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,28,19,0,4,0,0,1,0,0,0,0,0,0,,,86,50,97,22,40,18,13,6,102,1,14,40,104,34,5,17,5,30,15,11,1,2,4,5,0,1,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
84,0,0,4,0,3,0,0,0,0,1,0,0,0,0,42,21,4,2,10,3,5,1,1,9,13,0,2,5,15,2,1,2,1,0,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45
84,0,0,3,0,2,0,0,1,0,0,0,0,0,0,4,1,7,5,14,2,4,5,3,4,10,0,2,1,12,6,1,0,0,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
75,0,3,0,3,2,0,0,0,0,1,0,0,0,0,5,0,6,3,10,4,5,1,0,4,13,0,1,8,11,0,1,2,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,0,3,0,0,2,0,0,0,1,0,0,0,0,0,22,16,7,3,10,2,8,1,2,6,18,0,2,7,14,3,2,4,0,5,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9
68,0,5,2,0,2,0,0,0,0,0,1,0,0,0,222,353,5,7,10,5,3,1,0,4,7,0,2,3,11,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312
514,0,24,8,0,4,0,0,0,0,0,1,0,0,0,2,24,59,26,72,18,20,9,10,4,68,1,11,44,74,21,6,16,1,18,6,16,1,3,3,1,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
79,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0,1,7,3,10,4,9,0,0,6,11,1,1,3,14,2,1,1,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,0,2,2,0,2,0,0,0,0,0,0,0,0,1,30,28,4,6,8,4,2,1,0,7,8,2,2,4,11,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
83,0,4,3,0,4,0,0,0,0,0,1,0,0,0,51,26,5,9,6,5,6,1,1,5,7,0,0,6,16,1,2,3,1,3,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34
64,0,6,2,0,2,0,0,0,0,0,0,0,1,0,700,57,7,3,7,3,4,0,0,6,10,0,0,6,12,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151
73,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,5,13,2,4,0,0,8,8,1,1,2,10,5,1,2,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,15,2,0,1,0,0,1,0,0,0,0,0,0,0,0,33,22,47,8,13,9,10,2,32,0,9,15,40,21,5,3,0,9,17,5,0,1,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,2,0,0,2,0,0,0,0,1,0,0,0,0,14,0,7,4,8,2,3,2,1,8,9,0,0,6,12,6,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
73,0,1,2,0,2,0,0,0,0,1,0,0,0,0,57,15,5,5,8,2,5,1,1,4,9,0,0,8,13,4,3,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
80,0,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,7,5,13,6,2,2,2,5,9,0,1,5,14,0,1,0,0,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,20,4,0,6,0,0,1,0,0,0,0,0,0,0,0,48,36,73,13,30,18,19,6,75,0,20,52,100,20,4,20,0,21,16,18,2,5,6,6,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,0,33,2,3,2,0,0,0,1,0,0,0,0,0,0,0,82,60,108,31,25,22,27,10,95,2,18,63,85,3,6,28,3,18,17,16,0,3,10,1,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,6,6,14,6,4,3,2,6,12,1,3,4,16,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,4,0,0,2,0,0,0,0,1,0,0,0,0,22,27,2,3,8,1,2,1,1,4,7,0,2,7,10,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19
65,0,0,2,0,2,0,0,0,0,1,0,0,0,0,5,0,7,5,9,4,2,0,0,5,11,0,0,5,12,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
629,0,28,17,0,6,1,0,0,0,1,0,0,0,0,1,0,50,22,87,13,20,21,27,9,83,0,11,58,91,35,10,18,2,10,36,10,2,3,8,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,0,0,0,0,2,0,0,0,0,0,1,0,0,0,29,20,3,2,10,3,6,2,2,5,8,0,0,5,7,2,1,2,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
93,0,0,2,0,3,0,0,0,0,0,1,0,0,0,7,1,6,4,11,3,5,4,3,6,16,0,1,8,9,4,2,2,0,1,2,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
387,0,0,11,0,6,0,0,0,0,0,0,0,1,0,53,36,36,24,79,14,10,12,12,9,36,1,8,28,58,15,3,10,0,11,6,5,1,0,6,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88
95,0,0,4,0,2,0,0,0,0,1,0,0,0,0,475,366,2,7,14,3,4,4,5,4,12,0,0,4,19,5,3,1,1,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,703
520,0,14,4,0,7,0,0,0,0,0,0,0,0,1,0,0,46,33,79,16,16,15,19,10,72,1,16,46,50,21,6,13,3,19,9,7,0,4,6,4,1,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,3,6,12,2,3,3,2,4,11,0,2,9,12,2,1,2,0,0,1,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,6,5,11,5,3,4,1,4,11,1,2,4,13,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,5,2,0,3,0,0,0,0,1,0,0,0,0,0,0,6,8,13,9,2,1,1,6,12,1,0,4,12,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,10,2,0,4,0,0,0,0,1,0,0,0,0,72,39,13,9,21,6,7,3,4,6,16,0,3,4,20,0,2,1,0,1,1,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103
215,0,7,4,0,2,0,0,0,0,0,0,0,1,0,0,0,13,6,46,6,10,10,10,12,25,1,4,17,16,14,2,3,0,9,4,2,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0,7,4,9,5,3,2,1,4,10,0,1,5,15,1,2,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,4,5,10,3,3,2,1,4,8,0,2,5,13,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,6,8,9,4,3,1,1,8,11,0,2,7,13,2,1,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,11,10,0,23,2,0,0,0,0,1,0,0,0,0,0,59,31,80,8,31,19,13,51,89,1,12,69,107,52,6,18,3,8,5,2,1,5,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9,4,10,3,5,0,0,8,14,0,0,6,11,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,3,4,0,3,0,0,0,0,0,1,0,0,0,0,0,6,6,10,5,5,0,0,7,13,0,0,3,21,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,4,0,0,2,0,0,0,0,0,1,0,0,0,1,0,5,4,8,5,4,2,3,8,10,0,0,7,15,8,4,4,0,4,6,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,0,3,0,0,4,0,0,0,0,0,0,0,1,0,7,0,8,5,10,3,6,1,1,7,9,0,0,6,12,4,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1119,0,34,15,0,21,0,0,0,0,0,0,1,0,0,0,0,111,57,155,44,35,34,22,45,144,4,23,95,168,36,4,37,2,31,18,32,1,1,1,3,6,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,0,10,5,0,3,1,0,0,0,0,0,0,0,1,215,65,85,40,93,8,18,26,20,5,78,2,10,33,60,87,7,36,2,21,63,7,1,3,4,0,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183
599,0,9,18,0,7,0,0,1,0,0,0,0,0,0,0,0,50,23,82,11,25,20,20,15,84,1,17,50,91,33,6,15,3,10,14,12,3,2,7,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,2,8,0,5,0,0,0,1,0,0,0,0,0,52,90,9,5,19,3,2,3,2,7,14,0,4,4,26,3,4,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181
73,0,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0,5,3,11,6,4,0,0,7,13,0,1,4,15,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
872,0,26,8,0,17,0,0,0,0,1,0,0,0,0,0,0,88,34,110,16,26,21,23,42,136,0,11,80,134,43,5,25,2,16,19,11,0,2,11,2,3,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,1,2,0,4,0,0,0,0,1,0,0,0,0,17,15,6,4,8,4,5,0,2,11,17,0,0,8,23,4,2,3,0,0,3,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98
83,0,1,2,0,4,0,0,0,0,1,0,0,0,0,64,58,4,5,5,5,4,0,0,8,15,0,0,6,21,2,1,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103
696,0,16,18,0,10,0,0,0,1,0,0,0,0,0,1,0,52,35,92,17,32,16,16,14,92,0,9,41,137,44,3,17,4,15,26,13,0,3,7,3,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126,0,2,1,0,2,0,0,0,0,1,0,0,0,0,1103,353,10,8,20,4,7,3,3,7,15,0,2,3,16,13,2,3,1,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,733
79,0,0,2,0,5,0,0,0,0,0,0,1,0,0,51,44,9,2,15,3,5,0,0,5,13,0,2,4,12,4,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32
